"Project","Region","Sample_ID","Year","Month","Day","Time","Time_Zone","Site","Zone","Replicate","Depth_cm","H2S_mean_uM","H2S_sd_uM","H2S_cv","H2S_Conc_flag","H2S_cv_flag","H2S_QAQC_flag","Analysis_rundate","Run_notes","Field_notes"
"COMPASS: Synoptic","CB","GCW_202306_TR_LYSA_20CM",2023,"6",28,NA,NA,"GCW","TR","A",20,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LYSA_45CM",2023,"6",28,NA,NA,"GCW","TR","A",45,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LYSB_10CM",2023,"6",28,NA,NA,"GCW","TR","B",10,6.0946,0.4453,7.3073,"Within Range","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LYSB_20CM",2023,"6",28,NA,NA,"GCW","TR","B",20,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LYSB_45CM",2023,"6",28,NA,NA,"GCW","TR","B",45,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LYSC_10CM",2023,"6",28,NA,NA,"GCW","TR","C",10,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LYSC_20CM",2023,"6",28,NA,NA,"GCW","TR","C",20,0.0178,0,0,"Within Range","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_TR_LYSC_45CM",2023,"6",28,NA,NA,"GCW","TR","C",45,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_UP_LYSA_20CM",2023,"6",28,NA,NA,"GCW","UP","A",20,0.0089,0.0126,141.4214,"Within Range","High CV","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_UP_LYSA_45CM",2023,"6",28,NA,NA,"GCW","UP","A",45,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_UP_LYSB_10CM",2023,"6",28,NA,NA,"GCW","UP","B",10,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_UP_LYSC_10CM",2023,"6",28,NA,NA,"GCW","UP","C",10,0.6401,0.0518,8.088,"Within Range","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_UP_LYSC_20CM",2023,"6",28,NA,NA,"GCW","UP","C",20,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSA_10CM",2023,"6",27,NA,NA,"GCW","WC","A",10,1616.6599,107.3695,6.6414,"Within Range","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSA_20CM",2023,"6",27,NA,NA,"GCW","WC","A",20,1722.8213,25.8853,1.5025,"Within Range","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSA_45CM",2023,"6",27,NA,NA,"GCW","WC","A",45,3132.2055,137.3265,4.3843,"adl","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSB_10CM",2023,"6",27,NA,NA,"GCW","WC","B",10,1866.8104,142.3026,7.6228,"Within Range","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSB_20CM",2023,"6",27,NA,NA,"GCW","WC","B",20,1753.9376,69.8904,3.9848,"Within Range","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSB_45CM",2023,"6",27,NA,NA,"GCW","WC","B",45,2342.4013,200.6113,8.5643,"Within Range","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSC_10CM",2023,"6",27,NA,NA,"GCW","WC","C",10,1584.3234,124.1731,7.8376,"Within Range","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSC_20CM",2023,"6",27,NA,NA,"GCW","WC","C",20,1297.5656,129.4827,9.9789,"Within Range","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GCW_202306_WC_LYSC_45CM",2023,"6",27,NA,NA,"GCW","WC","C",45,1561.7489,15.6387,1.0014,"Within Range","Within Range","Std curve r2 low; MC 20 out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_SW_A",2023,"6",22,NA,NA,"GWI","SW","A",0,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_SW_B",2023,"6",22,NA,NA,"GWI","SW","B",0,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_SW_C",2023,"6",22,NA,NA,"GWI","SW","C",0,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_10CM",2023,"6",22,NA,NA,"GWI","TR","A",10,103.7387,2.6844,2.5877,"adl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_20CM",2023,"6",22,NA,NA,"GWI","TR","A",20,6.2654,0.1843,2.9408,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_45CM",2023,"6",22,NA,NA,"GWI","TR","A",45,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_10CM",2023,"6",22,NA,NA,"GWI","TR","B",10,0.4571,0.2071,45.3082,"Within Range","High CV","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_20CM",2023,"6",22,NA,NA,"GWI","TR","B",20,168.1433,6.7669,4.0245,"adl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_45CM",2023,"6",22,NA,NA,"GWI","TR","B",45,31.6099,0.3624,1.1465,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_10CM",2023,"6",22,NA,NA,"GWI","TR","C",10,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_20CM",2023,"6",22,NA,NA,"GWI","TR","C",20,64.2515,3.0155,4.6932,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_45CM",2023,"6",22,NA,NA,"GWI","TR","C",45,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_10CM",2023,"6",22,NA,NA,"GWI","UP","A",10,0,0,0,"bdl","Within Range","Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_20CM",2023,"6",22,NA,NA,"GWI","UP","A",20,0,0,0,"bdl","Within Range","Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_45CM",2023,"6",22,NA,NA,"GWI","UP","A",45,0,0,0,"bdl","Within Range","Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSB_10CM",2023,"6",22,NA,NA,"GWI","UP","B",10,0,0,0,"bdl","Within Range","Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSB_20CM",2023,"6",22,NA,NA,"GWI","UP","B",20,0,0,0,"bdl","Within Range","Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSB_45CM",2023,"6",22,NA,NA,"GWI","UP","B",45,0,0,0,"bdl","Within Range","Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_10CM",2023,"6",22,NA,NA,"GWI","UP","C",10,0,0,0,"bdl","Within Range","Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_20CM",2023,"6",22,NA,NA,"GWI","UP","C",20,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_45CM",2023,"6",22,NA,NA,"GWI","UP","C",45,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LYSA_10CM",2023,"6",22,NA,NA,"GWI","WC","A",10,1.8725,0.1524,8.1391,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LYSA_20CM",2023,"6",22,NA,NA,"GWI","WC","A",20,5.5821,0.4393,7.8696,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LYSA_45CM",2023,"6",22,NA,NA,"GWI","WC","A",45,4.1178,0.264,6.4107,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LYSB_10CM",2023,"6",22,NA,NA,"GWI","WC","B",10,22.8852,1.0259,4.4827,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LYSB_20CM",2023,"6",22,NA,NA,"GWI","WC","B",20,10.3044,0.1553,1.5072,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LYSB_45CM",2023,"6",22,NA,NA,"GWI","WC","B",45,3.7151,0.2589,6.9676,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LYSC_10CM",2023,"6",22,NA,NA,"GWI","WC","C",10,5.8017,0.3191,5.5007,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","GWI_202306_WC_LYSC_20CM",2023,"6",22,NA,NA,"GWI","WC","C",20,0.6035,0.1035,17.1573,"Within Range","High CV","Std curve r2 low; Spk recovery out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_SW_A",2023,"6",29,NA,NA,"MSM","SW","A",0,0,0,0,"bdl","Within Range","Std curve r2 low",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_SW_B",2023,"6",29,NA,NA,"MSM","SW","B",0,0,0,0,"bdl","Within Range","Std curve r2 low",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_SW_C",2023,"6",29,NA,NA,"MSM","SW","C",0,0,0,0,"bdl","Within Range","Std curve r2 low",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSA_10CM",2023,"6",29,NA,NA,"MSM","TR","A",10,0,0,0,"bdl","Within Range","",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSA_20CM",2023,"6",29,NA,NA,"MSM","TR","A",20,6.4363,0.1524,2.368,"Within Range","Within Range","",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSA_45CM",2023,"6",29,NA,NA,"MSM","TR","A",45,0,0,0,"bdl","Within Range","",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSB_10CM",2023,"6",29,NA,NA,"MSM","TR","B",10,7.1928,0.4453,6.1916,"Within Range","Within Range","Std curve r2 low; Dup perc diff out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSB_20CM",2023,"6",29,NA,NA,"MSM","TR","B",20,37.1865,1.0669,2.8689,"Within Range","Within Range","Std curve r2 low; Dup perc diff out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSB_45CM",2023,"6",29,NA,NA,"MSM","TR","B",45,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSC_10CM",2023,"6",29,NA,NA,"MSM","TR","C",10,3.947,0.1524,3.8614,"Within Range","Within Range","Std curve r2 low; Dup perc diff out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSC_20CM",2023,"6",29,NA,NA,"MSM","TR","C",20,32.6227,1.4203,4.3538,"Within Range","Within Range","Std curve r2 low; Dup perc diff out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_TR_LYSC_45CM",2023,"6",29,NA,NA,"MSM","TR","C",45,17.5893,1.5129,8.6013,"Within Range","Within Range","Std curve r2 low; Dup perc diff out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_UP_LYSA_20CM",2023,"6",29,NA,NA,"MSM","UP","A",20,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
"COMPASS: Synoptic","CB","MSM_202306_UP_LYSA_45CM",2023,"6",29,NA,NA,"MSM","UP","A",45,0,0,0,"bdl","Within Range","Std curve r2 low; Dup perc diff out of range",202306,"Used Plate 7 std curve for all runs. 
1/9 plates had bad MC 10 and a different plate had bad MC 20. 
2/9 plates had bad dups. 
5/9 plates had bad spks. 
",NA
