"Project","Region","Sample_ID","Year","Month","Day","Site","Zone","Lysimeter","Depth_cm","Sampling_Time","Sampling_Time_Zone","Field_Notes","ic_mgL","ic_uM","ic_flag","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_Conc_Flag","NH3_mgL","NH3_uM","NH3_Conc_Flag","PO4_mgL","PO4_uM","PO4_Conc_Flag","SO4_ppm","SO4_mM","SO4_Conc_flag","Cl_ppm","Cl_mM","Cl_Conc_flag","salinity","H2S_mean_uM","H2S_sd_uM","H2S_cv","H2S_Conc_flag","H2S_cv_flag"
"COMPASS:Synoptic","CB","MSM_202507_WC_LYSA_10CM",2025,7,15,"MSM","WC","A",10,"11:30","EDT","",61.19,5094.49671134793,NA,19.18,1596.86953625843,"NPOC checks out of range",0.9523,67.988891030721,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,717.8863,22.392,"Within_Range",6496.931,183.2703,"Within_Range",11.74,2262.6704,20.1278,0.8896,"Within_Range","Within range"
"COMPASS:Synoptic","CB","MSM_202507_WC_LYSA_20CM",2025,7,15,"MSM","WC","A",20,"11:32","EDT","",81.35,6772.95812172175,NA,22.57,1879.11081508617,"NPOC checks out of range",1.53,109.233438283107,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,920.5094,28.7121,"Within_Range",7786.0027,219.6334,"Within_Range",14.0693,1165.7319,50.888,4.3653,"Within_Range","Within range"
"COMPASS:Synoptic","CB","MSM_202507_WC_LYSA_45CM",2025,7,15,"MSM","WC","A",45,"11:35","EDT","",NA,NA,NA,103.8,8642.07809507951,"NPOC checks out of range; value above cal curve",2.091,149.285698986913,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,88.2803,2.7536,"Within_Range",9020.0066,254.4431,"Within_Range",16.2992,1.3742,0.5268,38.3363,"Within_Range","High CV"
"COMPASS:Synoptic","CB","MSM_202507_WC_LYSB_10CM",2025,7,15,"MSM","WC","B",10,"11:17","EDT","",76.18,6342.51935725585,NA,22.91,1907.41819998335,"NPOC checks out of range",1.428,101.951209064234,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,838.5124,26.1545,"Within_Range",7851.5493,221.4823,"Within_Range",14.1878,1180.1698,74.413,6.3053,"Within_Range","Within range"
"COMPASS:Synoptic","CB","MSM_202507_WC_LYSB_20CM",2025,7,15,"MSM","WC","B",20,"11:22","EDT","",88.06,7331.612688369,NA,25.48,2121.38872700025,"NPOC checks out of range",1.77,126.368095268693,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,949.4409,29.6145,"Within_Range",8470.9071,238.9537,"Within_Range",15.307,1274.0753,81.7745,6.4183,"Within_Range","Within range"
"COMPASS:Synoptic","CB","MSM_202507_WC_LYSC_10CM",2025,7,15,"MSM","WC","C",10,"11:07","EDT","dic duplicate",83.88,6983.59836816252,NA,22.32,1858.29656148531,"NPOC checks out of range",1.069,76.3206179899619,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,913.5242,28.4942,"Within_Range",8591.4762,242.3548,"Within_Range",15.5248,1793.8826,173.1411,9.6518,"Within_Range","Within range"
"COMPASS:Synoptic","CB","MSM_202507_WC_LYSC_20CM",2025,7,15,"MSM","WC","C",20,"11:11","EDT","",91.25,7597.20256431604,NA,37.33,3107.98434768129,"NPOC checks out of range",2.714,193.764412745329,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,901.4927,28.1189,"Within_Range",8171.4645,230.5068,"Within_Range",14.7659,1443.4008,16.3509,1.1328,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_SW_A",2025,7,16,"GCW","SW","A",0,"10:30","EDT","",18.14,1510.28224127883,NA,7.687,639.996669719424,"NPOC checks out of range",0.5487,39.1741095332948,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,414.9446,12.9428,"Within_Range",3135.4278,88.4465,"Within_Range",5.6657,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_SW_B",2025,7,16,"GCW","SW","B",0,"10:54","EDT","",17.4,1448.67205062026,NA,6.587,548.413953875614,"NPOC checks out of range",0.4585,32.7343342828789,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,335.2263,10.4562,"Within_Range",2464.9331,69.5327,"Within_Range",4.4542,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_SW_C",2025,7,16,"GCW","SW","C",0,"10:35","EDT","",17.07,1421.19723586712,NA,7.017,584.214470069103,"NPOC checks out of range",0.4429,31.6205815788159,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,410.2565,12.7965,"Within_Range",3069.8099,86.5955,"Within_Range",5.5472,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_TR_LYSA_20CM",2025,7,16,"GCW","TR","A",20,"12:56","EDT","",23.25,1935.72558488053,NA,7.353,612.188826908667,"NPOC checks out of range",0.2971,21.2112774600727,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6017,0.7362,"Within_Range",23.7154,0.669,"Within_Range",0.0429,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_TR_LYSA_45CM",2025,7,16,"GCW","TR","A",45,"12:59","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1443,0.1917,"Within_Range",230.4893,6.5018,"Within_Range",0.4165,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_TR_LYSB_10CM",2025,7,16,"GCW","TR","B",10,"13:01","EDT","",15.48,1288.81858296561,NA,6.755,562.401132295396,"NPOC checks out of range",0.5425,38.7314642278338,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7017,1.3007,"Within_Range",169.7557,4.7886,"Within_Range",0.3068,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_TR_LYSB_20CM",2025,7,16,"GCW","TR","B",20,"13:04","EDT","",35.27,2936.47489801016,NA,9.303,774.540004995421,"NPOC checks out of range",0.456,32.5558482726124,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7572,1.2401,"Within_Range",116.6307,3.29,"Within_Range",0.2108,4.9441,0.8281,16.7487,"Within_Range","High CV"
"COMPASS:Synoptic","CB","GCW_202507_TR_LYSB_45CM",2025,7,16,"GCW","TR","B",45,"13:07","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5992,0.2682,"Within_Range",97.7144,2.7564,"Within_Range",0.1766,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_TR_LYSC_10CM",2025,7,16,"GCW","TR","C",10,"13:10","EDT","",12.42,1034.05211889102,NA,15.72,1308.80026642245,"NPOC checks out of range",0.3131,22.3535879257784,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1292,1.0957,"Within_Range",170.2301,4.802,"Within_Range",0.3076,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_TR_LYSC_20CM",2025,7,16,"GCW","TR","C",20,"13:13","EDT","",21.31,1774.20697693781,NA,4.182,348.180834235284,"NPOC checks out of range",0.1473,10.5163957249031,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2295,1.8475,"Within_Range",623.8329,17.5975,"Within_Range",1.1273,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_TR_LYSC_45CM",2025,7,16,"GCW","TR","C",45,"13:15","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7255,0.8648,"Within_Range",1333.6556,37.6208,"Within_Range",2.4099,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_UP_LYSA_20CM",2025,7,16,"GCW","UP","A",20,"13:39","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4165,0.013,"Within_Range",2.3068,0.0651,"Within_Range",0.0042,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_UP_LYSB_10CM",2025,7,16,"GCW","UP","B",10,"10:40","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7658,0.0863,"Within_Range",0.5784,0.0163,"Within_Range",0.0011,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_UP_LYSB_20CM",2025,7,16,"GCW","UP","B",20,"13:43","EDT","",NA,NA,NA,20.63,1717.59220714345,"NPOC checks out of range",0.5867,41.8870968893458,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6748,0.0522,"Within_Range",0.4902,0.0138,"Within_Range",9e-04,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSA_10CM",2025,7,16,"GCW","WC","A",10,"10:10","EDT","",94.58,7874.44842227958,NA,15.15,1261.34376821247,"NPOC checks out of range",1.027,73.3220530174845,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,478.8307,14.9355,"Within_Range",4955.6516,139.7927,"Within_Range",8.9549,2537.7015,70.2433,2.768,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSA_20CM",2025,7,16,"GCW","WC","A",20,"10:16","EDT","",118.6,9874.28190825077,NA,13.26,1103.98801098993,"NPOC checks out of range",2.255,160.994381260397,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,571.3589,17.8216,"Within_Range",5464.3971,154.1438,"Within_Range",9.8742,3848.4257,253.6153,6.5901,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSA_45CM",2025,7,16,"GCW","WC","A",45,"10:22","EDT","",179.2,14919.6569811007,NA,38.27,3186.24594122055,"NPOC checks out of range",4.761,339.908757951552,"value above cal curve",NA,NA,NA,NA,NA,NA,NA,NA,NA,194.2135,6.0578,"Within_Range",5757.9944,162.4258,"Within_Range",10.4047,7194.6234,367.1949,5.1037,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSB_10CM",2025,7,16,"GCW","WC","B",10,"10:30","EDT","",114.5,9532.92814919657,NA,13.24,1102.32287070186,"NPOC checks out of range",1.241,88.6004554962982,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,410.6542,12.8089,"Within_Range",4316.4918,121.7628,"Within_Range",7.7999,2711.5449,169.7548,6.2604,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSB_20CM",2025,7,16,"GCW","WC","B",20,"10:35","EDT","",102.4,8525.51827491466,NA,12.78,1064.02464407626,"NPOC checks out of range",2.158,154.069124062056,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,544.3812,16.9801,"Within_Range",4743.4794,133.8076,"Within_Range",8.5715,2585.3015,166.828,6.4529,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSB_45CM",2025,7,16,"GCW","WC","B",45,"10:44","EDT","",146,12155.5241029057,NA,15.27,1271.33460994089,"NPOC checks out of range",4.422,315.706054959412,"value above cal curve",NA,NA,NA,NA,NA,NA,NA,NA,NA,386.8219,12.0656,"Within_Range",5857.835,165.2422,"Within_Range",10.5851,5685.6663,124.3494,2.1871,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSC_10CM",2025,7,16,"GCW","WC","C",10,"10:53","EDT","",68.71,5720.58945966198,NA,11.63,968.279077512281,"NPOC checks out of range",0.667,47.6200675391063,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,243.5689,7.5973,"Within_Range",3525.6792,99.455,"Within_Range",6.3709,1169.8948,58.9243,5.0367,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSC_20CM",2025,7,16,"GCW","WC","C",20,"10:59","EDT","",63.27,5267.67130130714,NA,9.791,815.169428024311,"NPOC checks out of range",0.4657,33.2483739924465,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,362.9263,11.3202,"Within_Range",3481.9127,98.2204,"Within_Range",6.2918,1411.5069,110.0539,7.7969,"Within_Range","Within range"
"COMPASS:Synoptic","CB","GCW_202507_WC_LYSC_45CM",2025,7,16,"GCW","WC","C",45,"11:01","EDT","",NA,NA,NA,12.17,1013.23786529015,"NPOC checks out of range",1.32,94.2406134207201,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,572.7001,17.8634,"Within_Range",5482.6211,154.6579,"Within_Range",9.9071,1745.7618,46.8681,2.6847,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SW_A",2025,7,21,"SWH","SW","A",0,"12:00","EDT","",7.363,613.021397052702,NA,12.51,1041.54525018733,"NPOC checks out of range",0.1685,12.0299570919631,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8311,0.1195,"Within_Range",10.5041,0.2963,"Within_Range",0.019,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SW_B",2025,7,21,"SWH","SW","B",0,"12:00","EDT","",6.91,575.305969527933,NA,11.87,988.260760969112,"NPOC checks out of range",0.2739,19.5549272847994,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0372,0.1259,"Within_Range",11.6284,0.328,"Within_Range",0.021,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SW_C",2025,7,21,"SWH","SW","C",0,"12:00","EDT","",6.782,564.649071684289,NA,12.65,1053.20123220381,"NPOC checks out of range",0.1719,12.2726980659256,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8522,0.1202,"Within_Range",8.0174,0.2262,"Within_Range",0.0145,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSA_10CM",2025,7,21,"SWH","SWAMP","A",10,"","","",21.73,1809.17492298726,NA,28.64,2384.48089251519,"NPOC checks out of range",0.6889,49.183604989041,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",5.1913,0.1464,"Within_Range",0.0094,19.3459,0.8997,4.6506,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSA_20CM",2025,7,21,"SWH","SWAMP","A",20,"","","dic duplicate",23.45,1952.37698776122,NA,28.15,2343.6849554575,"NPOC checks out of range",0.6348,45.3211677268736,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",5.0915,0.1436,"Within_Range",0.0092,25.0362,0.5363,2.1421,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSA_45CM",2025,7,21,"SWH","SWAMP","A",45,"15:57","EDT","",NA,NA,NA,26.34,2192.98975938723,"NPOC checks out of range",0.6154,43.9361162872054,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1776,0.0055,"Within_Range",21.2809,0.6003,"Within_Range",0.0385,4.0986,0.0545,1.3285,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSB_10CM",2025,7,21,"SWH","SWAMP","B",10,"","","",20.9,1740.07160103239,NA,122.3,10182.3328615436,"NPOC checks out of range; value above cal curve",1.833,130.865942727409,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2571,0.008,"Within_Range",9.4533,0.2667,"Within_Range",0.0171,5.0417,0.1089,2.16,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSB_20CM",2025,7,21,"SWH","SWAMP","B",20,"","","",NA,NA,NA,19.55,1627.67463158771,"NPOC checks out of range",0.2424,17.3060035554413,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1223,0.0038,"Within_Range",7.7902,0.2198,"Within_Range",0.0141,11.9895,0,0,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSB_45CM",2025,7,21,"SWH","SWAMP","B",45,"","","",NA,NA,NA,12.04,1002.4144534177,"NPOC checks out of range",0.4777,34.1051068417257,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",27.4829,0.7753,"Within_Range",0.0497,9.4902,1.0003,10.5408,"Within_Range","High CV"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSC_10CM",2025,7,21,"SWH","SWAMP","C",10,"","","",10.7,890.850054117059,NA,47.83,3982.18299891766,"NPOC checks out of range",0.5011,35.7757358978203,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5398,0.0168,"Within_Range",2.8561,0.0806,"Within_Range",0.0052,10.2447,0.867,8.4626,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSC_20CM",2025,7,21,"SWH","SWAMP","C",20,"","","",9.367,779.868453917243,NA,44.98,3744.90050786779,"NPOC checks out of range",0.5761,41.1303162058158,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7349,0.5532,"Within_Range",2.563,0.0723,"Within_Range",0.0047,18.7172,0.7623,4.0729,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_SWAMP_LYSC_45CM",2025,7,21,"SWH","SWAMP","C",45,"","","",10.67,888.352343684955,NA,43.4,3613.35442511032,"NPOC checks out of range",0.6436,45.9494384830117,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1878,0.0059,"Within_Range",3.2201,0.0908,"Within_Range",0.0058,23.4643,1.7425,7.426,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSA_10CM",2025,7,21,"SWH","TR","A",10,"12:45","EDT","",40.42,3365.248522188,NA,73.2,6094.41345433353,"NPOC checks out of range",1.531,109.304832687214,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8739,0.0896,"Within_Range",117.9582,3.3275,"Within_Range",0.2132,4.2086,0.3334,7.923,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSA_20CM",2025,7,21,"SWH","TR","A",20,"12:47","EDT","",55.28,4602.44775622346,NA,54.11,4505.03704937141,"NPOC checks out of range",1.381,98.595672071223,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",81.7739,2.3067,"Within_Range",0.1478,3.0989,0.1265,4.0806,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSA_45CM",2025,7,21,"SWH","TR","A",45,"12:43","EDT","",51.33,4273.58254932978,NA,53.32,4439.26400799267,"NPOC checks out of range",2.796,199.618753882071,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",224.954,6.3457,"Within_Range",0.4065,246.6857,11.6707,4.731,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSB_10CM",2025,7,21,"SWH","TR","B",10,"12:51","EDT","",40.6,3380.23478478062,NA,52.94,4407.62634251936,"NPOC checks out of range",1.909,136.291917439511,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4057,0.0438,"Within_Range",48.9399,1.3805,"Within_Range",0.0885,2.4638,0.1334,5.4135,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSB_20CM",2025,7,21,"SWH","TR","B",20,"12:53","EDT","",60.68,5052.03563400216,NA,50.1,4171.17642161352,"NPOC checks out of range",3.83,273.440567728301,"value above cal curve",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",62.521,1.7636,"Within_Range",0.113,3.568,0,0,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSB_45CM",2025,7,21,"SWH","TR","B",45,"12:55","EDT","",65.28,5435.0179002581,NA,66.84,5564.8988427275,"NPOC checks out of range",3.402,242.883762770674,"value above cal curve",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",232.2012,6.5501,"Within_Range",0.4196,181.8698,0,0,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSC_10CM",2025,7,21,"SWH","TR","C",10,"13:00","EDT","",36.41,3031.38789443011,NA,27.11,2257.0976604779,"NPOC checks out of range",0.6687,47.7414380260875,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8764,0.4016,"Within_Range",77.5085,2.1864,"Within_Range",0.1401,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSC_20CM",2025,7,21,"SWH","TR","C",20,"13:02","EDT","",44.78,3728.2491049871,NA,35.47,2953.12630089085,"NPOC checks out of range",2.078,148.357571733528,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1247,0.0351,"Within_Range",87.411,2.4658,"Within_Range",0.158,1.3328,0.3512,26.3512,"Within_Range","High CV"
"COMPASS:Synoptic","CB","SWH_202507_TR_LYSC_45CM",2025,7,21,"SWH","TR","C",45,"13:05","EDT","",49.57,4127.05020397969,NA,37.96,3160.43626675547,"NPOC checks out of range",2.038,145.501795569263,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0783,0.0336,"Within_Range",92.2999,2.6037,"Within_Range",0.1668,113.4751,6.4483,5.6826,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSA_10CM",2025,7,21,"SWH","UP","A",10,"15:21","EDT","",NA,NA,NA,36.83,3066.35584047956,"NPOC checks out of range",0.846,60.3996658741888,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6416,0.02,"Within_Range",3.0495,0.086,"Within_Range",0.0055,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSA_20CM",2025,7,21,"SWH","UP","A",20,"12:23","EDT","",29.1,2422.77911914079,NA,125.6,10457.081009075,"NPOC checks out of range; value above cal curve",2.545,181.698758451313,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",3.6391,0.1027,"Within_Range",0.0066,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSA_45CM",2025,7,21,"SWH","UP","A",45,"15:25","EDT","",NA,NA,NA,29.32,2441.09566230955,"NPOC checks out of range",0.6662,47.562952015821,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2241,0.007,"Within_Range",4.0921,0.1154,"Within_Range",0.0074,3.9565,0.0679,1.7156,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSB_10CM",2025,7,21,"SWH","UP","B",10,"15:26","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3376,0.6344,"Within_Range",1.7663,0.0498,"Within_Range",0.0032,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSB_20CM",2025,7,21,"SWH","UP","B",20,"15:28","EDT","",NA,NA,NA,87.63,7295.81217217551,"NPOC checks out of range",1.676,119.657021282672,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5116,0.016,"Within_Range",2.9966,0.0845,"Within_Range",0.0054,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSB_45CM",2025,7,21,"SWH","UP","B",45,"15:29","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1568,0.0049,"Within_Range",4.0524,0.1143,"Within_Range",0.0073,13.3158,1.2218,9.1755,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSC_10CM",2025,7,21,"SWH","UP","C",10,"15:31","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5342,0.0167,"Within_Range",5.7046,0.1609,"Within_Range",0.0103,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSC_20CM",2025,7,21,"SWH","UP","C",20,"15:33","EDT","",35.63,2966.4474231954,NA,102.1,8500.54117059362,"NPOC checks out of range; value above cal curve",1.827,130.437576302769,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",5.5722,0.1572,"Within_Range",0.0101,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_UP_LYSC_45CM",2025,7,21,"SWH","UP","C",45,"15:35","EDT","",NA,NA,NA,70.99,5910.41545250187,"NPOC checks out of range",1.141,81.4610150856376,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1297,0.004,"Within_Range",16.9513,0.4782,"Within_Range",0.0307,16.2807,0.867,5.3251,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_WC_LYSA_10CM",2025,7,21,"SWH","WC","A",10,"13:20","EDT","",47.59,3962.20131546083,NA,28.45,2368.66205977854,"NPOC checks out of range",0.6824,48.719541362348,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3217,0.01,"Within_Range",124.7964,3.5203,"Within_Range",0.2255,18.9779,1.6219,8.5465,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_WC_LYSA_20CM",2025,7,21,"SWH","WC","A",20,"13:23","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3548,0.0111,"Within_Range",261.4349,7.3748,"Within_Range",0.4724,2.624,0.3869,14.7449,"Within_Range","High CV"
"COMPASS:Synoptic","CB","SWH_202507_WC_LYSA_45CM",2025,7,21,"SWH","WC","A",45,"13:25","EDT","",54.06,4500.87419865124,NA,22.21,1849.13828990092,"NPOC checks out of range",0.441,31.4849322110133,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3712,0.0116,"Within_Range",342.3985,9.6586,"Within_Range",0.6187,5.5421,0.2579,4.654,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_WC_LYSB_10CM",2025,7,21,"SWH","WC","B",10,"13:26","EDT","",44.21,3680.79260677712,NA,17.76,1478.64457580551,"NPOC checks out of range",0.5374,38.3673527668901,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4242,0.0132,"Within_Range",83.3443,2.351,"Within_Range",0.1506,14.8438,0.6384,4.3005,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_WC_LYSB_20CM",2025,7,21,"SWH","WC","B",20,"13:28","EDT","",63.47,5284.32270418783,NA,41.28,3436.84955457497,"NPOC checks out of range",0.6662,47.562952015821,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",175.7316,4.9572,"Within_Range",0.3176,10.3753,1.1607,11.1871,"Within_Range","High CV"
"COMPASS:Synoptic","CB","SWH_202507_WC_LYSB_45CM",2025,7,21,"SWH","WC","B",45,"13:31","EDT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",415.9146,11.7324,"Within_Range",0.7516,0,0,0,"bdl","Within range"
"COMPASS:Synoptic","CB","SWH_202507_WC_LYSC_10CM",2025,7,21,"SWH","WC","C",10,"13:35","EDT","",49.02,4081.25884605778,NA,25.01,2082.25793023062,"NPOC checks out of range",0.3242,23.1460658113617,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",100.7364,2.8416,"Within_Range",0.1821,3.0799,0.129,4.1873,"Within_Range","Within range"
"COMPASS:Synoptic","CB","SWH_202507_WC_LYSC_20CM",2025,7,21,"SWH","WC","C",20,"13:37","EDT","",52.11,4338.52302056448,NA,26.66,2219.63200399634,"NPOC checks out of range",0.211,15.0642192664939,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9375,0.0604,"Within_Range",168.3554,4.7491,"Within_Range",0.3042,16.3941,1.0517,6.415,"Within_Range","Within range"
